id,nome,nome_completo,ruolo,ruolo_completo,p1,p2,p3,p4,squadra,v1,v2,piede,paese,nascita,foto,m1,m2,m3
4431,Carnesecchi,Carnesecchi Marco,P,Por,14,11,14,11,Atalanta,53,30,destro,Italia,01/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CARNESECCHI.png?v=50,0,6.18,5.36
2792,Musso,Musso Juan,P,Por,8,3,8,3,Atalanta,10,10,destro,Argentina;Italia,06/05/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MUSSO.png?v=50,0,6.1,4.9
2297,Rossi F.,Rossi Francesco,P,Por,1,1,1,1,Atalanta,1,1,destro,Italia,27/04/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROSSI-F.png?v=50,0,0.0,0.0
4332,Demiral,Demiral Merih,D,Dc,8,8,8,8,Atalanta,11,11,ambidestro,Turchia,05/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEMIRAL.png?v=50,1,0.0,0.0
787,Djimsiti,Djimsiti Berat,D,Dc,9,7,9,7,Atalanta,26,26,destro,Albania;Svizzera,16/02/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DJIMSITI.png?v=50,0,6.0,5.95
4432,Okoli,Okoli Caleb,D,Dc,4,2,4,2,Frosinone,13,13,destro,Nigeria,13/07/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OKOLI.png?v=50,0,5.75,5.58
2181,Palomino,Palomino Josè Luis,D,Dc,1,7,1,7,Atalanta,8,8,sinistro,Argentina,05/01/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PALOMINO.png?v=50,0,0.0,0.0
5526,Scalvini,Scalvini Giorgio,D,Dc,8,9,8,9,Atalanta,30,30,destro,Italia,11/12/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCALVINI.png?v=50,0,5.89,5.89
695,Toloi,Toloi Rafael,D,Dc,2,9,2,9,Atalanta,18,18,destro,Brasile;Italia,10/10/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TOLOI.png?v=50,0,5.92,5.58
2640,Kolasinac,Kolasinac Sead,D,Ds;Dc,12,9,12,10,Atalanta,33,38,sinistro,Bosnia Erzegovina;Germania,20/06/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOLASINAC.png?v=50,0,6.06,6.17
5354,Ruggeri,Ruggeri Matteo,D,Ds;E,12,3,12,4,Atalanta,33,33,sinistro,Italia,11/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUGGERI.png?v=50,0,6.02,6.15
4433,Zortea,Zortea Nadir,D,Dd;Ds;E,6,3,7,4,Frosinone,27,32,destro,Italia,19/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZORTEA.png?v=50,0,6.25,6.75
5067,Bakker,Bakker Mitchel,D,E,6,12,2,11,Atalanta,7,7,sinistro,Olanda,20/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BAKKER.png?v=50,0,5.5,5.5
2130,Hateboer,Hateboer Hans,D,E,4,7,4,6,Atalanta,15,10,destro,Olanda,09/01/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HATEBOER.png?v=50,0,5.69,5.69
5375,Maehle,Maehle Joakim,D,E,11,11,10,10,Atalanta,23,19,destro,Danimarca,20/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAEHLE.png?v=50,1,0.0,0.0
5686,Soppy,Soppy Brandon,D,E,2,2,2,2,Torino,3,3,destro,Francia;Costa d''Avorio,21/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOPPY.png?v=50,0,5.83,5.83
554,Zappacosta,Zappacosta Davide,D,E,8,15,8,14,Atalanta,31,28,destro,Italia,11/06/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPPACOSTA.png?v=50,0,5.92,6.03
4870,Adopo,Adopo Michel Ndary,C,M;C,1,2,1,2,Atalanta,4,5,destro,Francia;Costa d''Avorio,19/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.75,6.25
22,De Roon,De Roon Marten,C,M;C,11,11,11,12,Atalanta,33,40,destro,Olanda,29/03/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-ROON.png?v=50,0,6.02,6.1
5792,Ederson D.s.,Ederson da Silva,C,C;T,20,10,20,10,Atalanta,64,64,destro,Brasile,07/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EDERSON-DS.png?v=50,0,6.14,6.81
5685,Koopmeiners,Koopmeiners Teun,C,C;T,25,24,25,24,Atalanta,110,110,sinistro,Olanda,28/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOOPMEINERS.png?v=50,0,6.34,7.24
2077,Pasalic,Pasalic Mario,C,T,14,14,14,13,Atalanta,39,35,destro,Croazia,09/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PASALIC.png?v=50,0,6.06,6.47
5001,Miranchuk,Miranchuk Aleksej,C,T;A,12,10,12,10,Atalanta,43,40,sinistro,Russia,17/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRANCHUK.png?v=50,0,6.22,7.11
4436,Cambiaghi,Cambiaghi Nicolò,A,A,11,12,11,12,Empoli,27,27,destro,Italia,28/12/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAMBIAGHI.png?v=50,0,6.05,6.07
4730,Lookman,Lookman Ademola,A,A,28,26,28,26,Atalanta,240,240,destro,Inghilterra;Nigeria,20/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOOKMAN.png?v=50,0,6.38,7.74
507,Muriel,Muriel Luis,A,Pc,15,14,15,13,Atalanta,30,20,destro,Colombia,16/04/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MURIEL.png?v=50,0,6.15,6.69
6229,Toure' E.,Tourè El Bilal,A,Pc,3,16,2,15,Atalanta,25,15,ambidestro,Mali;Costa D''Avorio,03/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
608,Zapata D.,Zapata Duvan,A,Pc,24,19,24,19,Torino,105,105,destro,Colombia,01/04/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPATA-D.png?v=50,0,6.22,7.22
5822,Bagnolini,Bagnolini Nicola,P,Por,1,1,1,1,Bologna,1,1,destro,Italia,14/03/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
2722,Ravaglia F.,Ravaglia Federico,P,Por,4,1,4,1,Bologna,1,1,destro,Italia,11/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.5
133,Skorupski,Skorupski Lukasz,P,Por,15,10,15,10,Bologna,50,50,destro,Polonia,05/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SKORUPSKI.png?v=50,0,6.21,5.32
6202,Beukema,Beukema Sam,D,Dc,8,6,8,6,Bologna,24,24,destro,Olanda,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BEUKEMA.png?v=50,0,6.0,5.91
2192,Bonifazi,Bonifazi Kevin,D,Dc,2,3,2,3,Frosinone,12,12,destro,Italia,19/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONIFAZI.png?v=50,0,5.75,5.75
6042,Lucumi',Lucumì Jhon,D,Dc,8,7,8,7,Bologna,17,17,sinistro,Colombia,26/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUCUMI.png?v=50,0,6.04,6.0
6043,Sosa,Sosa Joaquin,D,Dc,1,2,1,2,Bologna,2,2,sinistro,Uruguay;Italia,10/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
4891,Soumaoro,Soumaoro Adama,D,Dc,1,4,1,4,Bologna,5,5,destro,Francia;Mali,18/06/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOUMAORO.png?v=50,0,0.0,0.0
5424,Amey,Amey Wisdom,D,Dd;Dc,1,1,1,1,Bologna,1,2,destro,Italia;Togo,11/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6066,Posch,Posch Stefan,D,Dd;Dc,9,16,9,18,Bologna,26,30,destro,Austria,14/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POSCH.png?v=50,0,6.03,5.93
487,De Silvestri,De Silvestri Lorenzo,D,Dd;E,11,2,11,2,Bologna,8,8,destro,Italia,23/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SILVESTRI.png?v=50,0,6.28,6.94
2653,Lykogiannis,Lykogiannis Charalampos,D,Ds;E,8,5,8,5,Bologna,12,12,sinistro,Grecia,22/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LYKOGIANNIS.png?v=50,0,5.85,6.12
4869,Dominguez,Dominguez Nicolas,C,M;C,12,12,14,14,Bologna,26,30,destro,Argentina,28/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOMINGUEZ.png?v=50,1,5.75,5.75
6225,El Azzouzi,El Azzouzi Oussama ,C,M;C,2,1,2,1,Bologna,2,2,destro,Marocco;Olanda,29/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.17,6.33
6054,Moro N.,Moro Nikola,C,M;C,11,6,11,6,Bologna,16,20,destro,Croazia,12/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.04,6.27
4393,Schouten,Schouten Jerdy,C,M;C,8,8,9,9,Bologna,11,14,destro,Olanda,12/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCHOUTEN.png?v=50,1,0.0,0.0
5858,Ferguson,Ferguson Lewis,C,C;T,22,17,22,18,Bologna,78,78,destro,Scozia,24/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FERGUSON.png?v=50,0,6.35,6.9
5772,Pyyhtia,Pyyhtia Niklas,C,C;T,1,1,1,1,Bologna,1,1,sinistro,Finlandia,25/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
5425,Urbanski,Urbanski Kacper,C,C;T,2,1,2,1,Bologna,16,12,destro,Polonia,07/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.69,5.5
5784,Aebischer,Aebischer Michel,C,C;W;T,9,5,9,5,Bologna,16,16,destro,Svizzera,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AEBISCHER.png?v=50,0,6.05,6.0
2167,Orsolini,Orsolini Riccardo,C,W,22,21,22,20,Bologna,75,75,sinistro,Italia,24/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORSOLINI.png?v=50,0,6.25,7.22
2154,Vignato,Vignato Emanuel,C,W;T,2,2,2,2,Bologna,3,3,destro,Italia;Brasile,24/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIGNATO.png?v=50,1,0.0,0.0
2719,Barrow,Barrow Musa,A,A,13,14,13,14,Bologna,11,11,destro,Gambia,14/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARROW.png?v=50,1,0.0,0.0
4268,Arnautovic,Arnautovic Marko,A,Pc,12,23,12,23,Inter,30,20,ambidestro,Austria;Serbia,19/04/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARNAUTOVIC.png?v=50,0,6.04,6.46
5436,Raimondo,Raimondo Antonio,A,Pc,1,1,1,1,Bologna,1,1,sinistro,Italia,18/03/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
5086,Zirkzee,Zirkzee Joshua,A,Pc,29,11,28,10,Bologna,185,185,destro,Olanda;Nigeria,22/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZIRKZEE.png?v=50,0,6.52,7.7
1946,Aresti,Aresti Simone,P,Por,1,1,1,1,Cagliari,1,1,destro,Italia,15/03/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARESTI.png?v=50,0,0.0,0.0
3,Radunovic,Radunovic Boris,P,Por,1,8,1,8,Cagliari,3,3,destro,Serbia,26/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RADUNOVIC.png?v=50,0,5.71,4.0
574,Scuffet,Scuffet Simone,P,Por,8,1,8,1,Cagliari,12,12,destro,Italia,31/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCUFFET.png?v=50,0,6.2,4.43
5447,Altare,Altare Giorgio,D,Dc,3,3,3,3,Cagliari,4,4,destro,Italia,09/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALTARE.png?v=50,1,0.0,0.0
454,Capradossi,Capradossi Elio,D,Dc,1,1,1,1,Cagliari,1,1,ambidestro,Italia;Uganda,11/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPRADOSSI.png?v=50,1,0.0,0.0
6230,Dossena,Dossena Alberto,D,Dc,9,6,9,6,Cagliari,22,22,destro,Italia,13/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOSSENA.png?v=50,0,5.77,5.98
418,Goldaniga,Goldaniga Edoardo,D,Dc,4,3,4,3,Cagliari,8,8,ambidestro,Italia,02/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOLDANIGA.png?v=50,1,5.65,5.54
5701,Obert,Obert Adam,D,Dc,1,5,1,5,Cagliari,6,6,sinistro,Slovacchia,23/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OBERT.png?v=50,0,5.43,5.36
5406,Di Pardo,Di Pardo Alessandro,D,Dd;E,2,2,2,2,Cagliari,3,3,destro,Italia,18/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.8,5.8
4461,Zappa,Zappa Gabriele,D,Dd;E,8,6,8,6,Cagliari,21,21,destro,Italia,22/12/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPPA.png?v=50,0,5.80,5.89
4421,Augello,Augello Tommaso,D,Ds;E,5,5,5,5,Cagliari,11,11,sinistro,Italia,30/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUGELLO.png?v=50,0,5.72,5.69
6231,Azzi,Azzi Paulo,D,Ds;E,6,5,6,5,Cagliari,9,9,destro,Brasile;Italia,15/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.96
1987,Jankto,Jankto Jacub,C,E;C,7,7,6,8,Cagliari,14,18,sinistro,Repubblica Ceca,19/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JANKTO.png?v=50,0,5.95,6.15
4514,Nandez,Nandez Nahitan,C,E;C,10,7,10,8,Cagliari,26,30,destro,Uruguay;Italia,28/12/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NANDEZ.png?v=50,0,5.97,6.19
1871,Deiola,Deiola Alessandro,C,M;C,2,4,2,4,Cagliari,9,10,destro,Italia,01/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEIOLA.png?v=50,0,5.56,5.44
6232,Makoumbou,Makoumbou Antoine,C,M;C,4,5,4,6,Cagliari,19,24,destro,Congo;Francia,18/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAKOUMBOU.png?v=50,0,5.58,5.58
2076,Rog,Rog Marko,C,M;C,1,1,1,1,Cagliari,1,1,destro,Croazia,19/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROG.png?v=50,0,0.0,0.0
6024,Sulemana I.,Sulemana Kakari Ibrahim,C,M;C,5,3,5,2,Cagliari,14,14,ambidestro,Ghana,22/05/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.88,6.0
5782,Kourfalidis,Kourfalidis Christos,C,C,3,3,2,2,Cagliari,4,3,destro,Grecia,11/11/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6233,Lella,Lella Nunzio,C,C,1,1,1,1,Cagliari,1,1,destro,Italia,28/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
440,Viola,Viola Nicolas,C,C,15,2,15,2,Cagliari,29,29,sinistro,Italia,12/10/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIOLA.png?v=50,0,6.2,6.63
65,Mancosu,Mancosu Marco,C,T,1,7,2,6,Cagliari,22,17,destro,Italia,22/08/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANCOSU.png?v=50,0,5.33,4.33
6218,Oristanio,Oristanio Gaetano,C,W;T;A,13,4,13,7,Cagliari,29,34,sinistro,Italia,28/09/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORISTANIO.png?v=50,0,6.15,6.53
5297,Luvumbo,Luvumbo Zito,A,A,17,8,17,8,Cagliari,31,31,sinistro,Angola,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUVUMBO.png?v=50,0,6.24,6.82
1939,Lapadula,Lapadula Gianluca,A,Pc,8,15,8,15,Cagliari,26,16,sinistro,Italia;Perù,07/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAPADULA.png?v=50,0,5.93,6.21
247,Pavoletti,Pavoletti Leonardo,A,Pc,14,4,14,3,Cagliari,30,20,destro,Italia,26/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAVOLETTI.png?v=50,0,6.31,7.15
5311,Shomurodov,Shomurodov Eldor,A,Pc,5,13,5,13,Cagliari,9,9,destro,Uzbekistan,29/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SHOMURODOV.png?v=50,0,5.8,6.0
4360,Caprile,Caprile Elia,P,Por,10,7,10,7,Empoli,13,13,destro,Italia,25/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPRILE.png?v=50,0,6.29,5.43
673,Perisan,Perisan Samuele,P,Por,1,2,1,2,Empoli,1,1,sinistro,Italia,21/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.0,3.0
6234,Stubljar,Stubljar Lovro,P,Por,1,1,1,1,Empoli,1,1,sinistro,Slovenia,09/08/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6056,Guarino,Guarino Gabriele,D,Dc,1,1,1,1,Empoli,2,2,destro,Italia,14/04/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
5010,Ismajli,Ismajli Ardian,D,Dc,4,5,4,5,Empoli,12,12,destro,Albania;Kosovo,30/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ISMAJLI.png?v=50,0,5.6,5.6
393,Luperto,Luperto Sebastiano,D,Dc,7,8,7,8,Empoli,26,26,sinistro,Italia,06/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUPERTO.png?v=50,0,5.84,5.86
144,Tonelli,Tonelli Lorenzo,D,Dc,1,1,1,1,Empoli,2,2,destro,Italia,17/01/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TONELLI.png?v=50,0,0.0,0.0
4374,Walukiewicz,Walukiewicz Sebastian,D,Dc,4,3,4,3,Empoli,4,4,destro,Polonia,05/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WALUKIEWICZ.png?v=50,0,5.64,5.5
5480,Ebuehi,Ebuehi Tyronne,D,Dd;E,5,11,5,11,Empoli,13,15,destro,Nigeria;Olanda,16/12/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EBUEHI.png?v=50,0,5.79,5.86
5450,Stojanovic,Stojanovic Peter,D,Dd;E,3,3,3,3,Empoli,5,5,destro,Slovenia,07/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STOJANOVIC.png?v=50,1,0.0,0.0
5804,Cacace,Cacace Liberato,D,Ds;E,4,3,4,3,Empoli,12,12,sinistro,Nuova Zelanda;Italia,27/09/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CACACE.png?v=50,0,5.59,5.44
770,Pezzella Giu.,Pezzella Giuseppe,D,Ds;E,1,5,1,5,Empoli,5,5,sinistro,Italia,29/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEZZELLA-GIU.png?v=50,0,5.38,5.25
27,Grassi,Grassi Alberto,C,M,5,5,5,5,Empoli,6,8,destro,Italia,07/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GRASSI.png?v=50,0,5.87,5.71
6203,Belardinelli,Belardinelli Luca,C,M;C,1,2,1,2,Empoli,3,3,destro,Italia,14/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6009,Degli Innocenti,Degli Innocenti Duccio,C,M;C,1,1,1,1,Empoli,2,2,destro,Italia,28/04/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
2161,Haas,Haas Nicolas,C,M;C,3,4,4,5,Empoli,4,3,destro,Svizzera,23/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HAAS.png?v=50,1,5.5,5.0
4965,Marin,Marin Razvan,C,M;C,7,8,7,9,Empoli,17,20,destro,Romania,23/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARIN.png?v=50,0,5.94,5.91
5884,Ranocchia F.,Ranocchia Filippo,C,C,4,5,4,4,Empoli,8,10,ambidestro,Italia,14/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RANOCCHIA-F.png?v=50,1,5.89,5.72
6010,Fazzini,Fazzini Jacopo,C,C;T,7,6,7,6,Empoli,12,12,destro,Italia,16/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAZZINI.png?v=50,0,5.93,6.07
4498,Henderson L.,Henderson Liam,C,C;T,3,3,3,3,Empoli,5,5,destro,Scozia,25/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HENDERSON.png?v=50,1,0.0,0.0
4992,Gyasi,Gyasi Emmanuel,C,W;A,5,8,5,8,Empoli,18,18,destro,Ghana;Italia,11/01/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GYASI.png?v=50,0,5.64,5.75
5823,Baldanzi,Baldanzi Tommaso,C,T;A,11,15,10,14,Empoli,36,33,sinistro,Italia,23/03/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BALDANZI.png?v=50,0,6.08,6.5
4896,Maldini,Maldini Daniel,C,T;A,3,5,3,5,Monza,7,7,destro,Italia;Venezuela,11/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MALDINI.png?v=50,0,5.86,5.79
6011,Ekong,Ekong Emmanuel,A,A,1,1,1,1,Empoli,1,1,destro,Svezia;Nigeria,25/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
2819,Caputo,Caputo Francesco,A,Pc,12,15,12,15,Empoli,32,22,destro,Italia,06/08/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAPUTO.png?v=50,0,5.77,6.37
4359,Piccoli,Piccoli Roberto,A,Pc,16,7,16,6,Lecce,25,15,destro,Italia,27/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PICCOLI.png?v=50,0,6.12,6.59
2294,Cerofolini,Cerofolini Michele,P,Por,1,1,1,1,Frosinone,1,1,destro,Italia,04/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.5,5.5
6184,Martinelli T.,Martinelli Tommaso,P,Por,1,1,1,1,Fiorentina,1,1,destro,Italia,06/01/2006 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
2815,Terracciano,Terracciano Pietro,P,Por,18,10,18,10,Fiorentina,60,60,destro,Italia,08/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TERRACCIANO.png?v=50,0,6.32,5.58
5323,Martinez Quarta,Martinez Quarta Lucas,D,Dc,16,6,16,6,Fiorentina,30,30,destro,Argentina;Italia,10/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-QUARTA.png?v=50,0,6.09,6.53
2164,Milenkovic,Milenkovic Nikola,D,Dc,5,10,5,10,Fiorentina,25,25,destro,Serbia,12/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MILENKOVIC.png?v=50,0,5.76,5.71
4378,Ranieri L.,Ranieri Luca,D,Ds;Dc,6,5,6,6,Fiorentina,23,28,sinistro,Italia,23/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RANIERI-L.png?v=50,0,6.0,5.92
5885,Dodo',Dodò,D,Dd;E,2,8,2,8,Fiorentina,10,10,destro,Brasile,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DODO.png?v=50,0,5.5,5.5
252,Biraghi,Biraghi Cristiano,D,Ds;E,10,10,10,10,Fiorentina,31,28,sinistro,Italia,12/09/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BIRAGHI.png?v=50,0,5.94,6.12
5449,Parisi,Parisi Fabiano,D,Ds;E,4,8,4,8,Fiorentina,20,20,sinistro,Italia,09/11/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PARISI.png?v=50,0,5.65,5.62
6235,Kayode,Kayode Michael,D,Dd;Ds;E,8,1,7,2,Fiorentina,24,27,destro,Italia;Nigeria,10/07/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAYODE.png?v=50,0,6.08,6.08
6236,Amatucci,Amatucci Lorenzo,C,M;C,2,1,2,1,Fiorentina,1,2,destro,Italia,05/02/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.5,5.5
4522,Amrabat,Amrabat Sofyan,C,M;C,6,7,7,8,Fiorentina,17,20,destro,Marocco;Olanda,21/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AMRABAT.png?v=50,1,0.0,0.0
4285,Arthur Melo,Arthur Melo,C,M;C,11,7,11,8,Fiorentina,31,35,destro,Brasile,12/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARTHUR-MELO.png?v=50,0,6.02,6.05
1933,Mandragora,Mandragora Rolando,C,M;C,10,9,9,10,Fiorentina,14,19,sinistro,Italia,29/06/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MANDRAGORA.png?v=50,0,5.84,6.06
557,Benassi,Benassi Marco,C,C,1,1,1,1,Fiorentina,1,1,destro,Italia,08/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BENASSI.png?v=50,1,0.0,0.0
